timestamp,tx,ty,tz,qx,qy,qz,qw
1540821387.49098,7.656511523615835,0.1307495165081499,-0.911593368765983,0.0036524558911058555,-0.0066522629074354,0.8821618973858628,-0.4708851164953398
1540821387.54998,7.657524088482518,0.1304955863713746,-0.9106933556439114,0.003793170813479556,-0.00670233351198952,0.8822152823860404,-0.47078326238683244
1540821387.6499798,7.658970067630613,0.1299874124118594,-0.9093974166620303,0.0039026961634195723,-0.0068160608445279255,0.8823118675615683,-0.47059969019419756
1540821387.74998,7.6603896504979,0.1297098125713153,-0.9079360184452618,0.004005538958829062,-0.006944479021331026,0.8824305589316114,-0.47037435571788533
1540821387.8499799,7.66152975581693,0.1294080962156452,-0.9067620285709982,0.0039662149398384736,-0.006959789646122851,0.8825047499112167,-0.4702352550996151
1540821387.9499798,7.662164327015786,0.1287388782140024,-0.90638873520695,0.003878407047109858,-0.007023970075546394,0.8825017278194914,-0.47024070474764856
1540821388.04998,7.662258396101611,0.12777036578454715,-0.9067175064812719,0.003741763664126436,-0.0070205426255440994,0.8824782617147414,-0.47028589828554773
1540821388.1499798,7.661934212692814,0.12733662157993916,-0.9072294811752813,0.003630620854143512,-0.007240078717499846,0.8824366470290311,-0.4703615137252187
1540821388.24998,7.661614178201867,0.1271869152915764,-0.9073822151693411,0.00334338075301028,-0.007586721086982032,0.882455234767418,-0.47032325392718144
1540821388.3499799,7.660579636495046,0.12668730438729423,-0.9086364555938157,0.002511420478525624,-0.008300288336557975,0.8822870123738579,-0.47063184566851035
1540821388.4499798,7.658859033525361,0.12585827634891303,-0.9109918383565934,0.001789019138452618,-0.008491034724914095,0.8822178261395821,-0.4707613188007534
1540821388.54998,7.656903307901567,0.12536903949742853,-0.9128667825926189,-0.001004591633445361,-0.011054439906447243,0.8817206938836195,-0.47163779435224723
1540821388.6499798,7.6553104079744125,0.12465952573186481,-0.9126545998884409,-0.010999247435633021,-0.01702511451262747,0.8808265367228257,-0.4729626918734472
